,Name,Rat,Position,Version,Price,Skils,Weak_Foot,WR,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Height,Popularity,Base_Stats,Game_Stats,Age,Weight,Aggression,Balance,Ball_Control,Jumping,Long_Passing,Stamina
186,Eremenko,82,CAM,,750,4,4,H \ H,77,77,83,80,54,73,"185cm | 6'0""",0,444,-,34,80kg,63,75,84,69,80,90
187,Perrin,82,CB,,950,2,3,M \ M,72,65,69,67,85,80,"181cm | 5'11""",0,438,-,36,81kg,81,73,74,87,77,79
188,Borja Valero,82,CM,,750,3,4,M \ M,71,72,85,81,65,67,"175cm | 5'8""",0,441,-,36,73kg,58,82,86,68,86,76
189,Filipe Luís,82,LB,,950,3,3,H \ M,82,62,76,76,81,77,"182cm | 5'11""",0,454,-,36,77kg,75,60,78,62,77,89
190,Sirigu,82,GK,,750,1,2,M \ M,84,79,75,84,50,80,"192cm | 6'3""",0,452,-,34,80kg,34,55,25,68,28,34
191,Vela,82,RW,,1K,4,2,H \ L,86,79,75,84,25,65,"177cm | 5'9""",0,414,-,32,75kg,57,82,83,69,63,64
192,Leandro Castán,82,CB,,750,2,2,M \ H,72,33,47,57,85,80,"184cm | 6'0""",0,374,-,35,80kg,84,59,69,81,64,68
193,Begovic,82,GK,,750,1,2,M \ M,83,80,74,84,52,80,"200cm | 6'6""",0,453,-,34,83kg,42,41,24,38,23,36
194,Vertonghen,82,CB,,850,2,3,H \ M,71,67,70,69,83,81,"189cm | 6'2""",0,441,-,34,86kg,83,55,74,80,74,79
195,Mertens,82,CAM,,900,4,4,H \ L,89,78,80,87,37,56,"169cm | 5'6""",1,427,-,34,61kg,64,92,87,59,74,76
196,Jonas,82,ST,,850,3,4,H \ M,77,83,74,83,30,65,"181cm | 5'11""",0,412,-,37,74kg,59,67,88,65,59,74
197,Schneiderlin,82,CDM,,750,2,3,M \ H,64,63,76,74,80,82,"181cm | 5'11""",0,439,-,32,75kg,85,66,79,72,83,90
198,Sommer,82,GK,,750,1,4,M \ M,84,82,85,86,48,76,"183cm | 6'0""",0,461,-,33,79kg,38,58,32,69,35,45
199,Giroud,82,ST,,850,2,3,M \ M,67,82,69,71,38,83,"192cm | 6'3""",0,410,-,35,88kg,76,45,82,78,56,79
200,Willian,82,RM,,2.5K,4,4,H \ H,89,74,78,85,50,63,"175cm | 5'8""",0,439,-,33,75kg,44,82,85,46,77,86
201,Muslera,82,GK,,850,1,2,M \ M,83,80,75,86,60,83,"190cm | 6'2""",0,467,-,35,84kg,32,62,35,84,47,45
202,Benteke,82,ST,,800,3,4,M \ M,77,81,65,75,33,85,"190cm | 6'2""",0,416,-,31,83kg,76,48,81,82,48,77
203,Azpilicueta,82,LB,,750,3,3,M \ M,80,56,74,74,84,76,"178cm | 5'10""",0,444,-,32,75kg,76,73,77,74,74,86
204,Ramsey,82,CM,,900,3,3,H \ H,69,78,79,80,68,76,"177cm | 5'9""",0,450,-,30,70kg,75,75,82,63,82,93
205,Gündogan,82,CM,,950,4,4,H \ M,75,71,82,85,63,72,"180cm | 5'10""",0,448,-,31,80kg,68,83,85,62,81,74
206,Alex Teixeira,82,CAM,,1.3K,4,4,H \ M,88,76,76,86,67,65,"173cm | 5'8""",0,458,-,31,70kg,45,85,86,52,75,75
207,Aubameyang,82,ST,,2.9K,3,3,H \ L,95,81,75,79,36,71,"187cm | 6'1""",0,437,-,32,80kg,45,66,79,76,64,79
208,Trapp,82,GK,,750,1,4,M \ M,83,79,79,85,45,80,"189cm | 6'2""",0,451,-,31,88kg,30,37,24,76,12,45
209,Kagawa,82,CAM,,750,4,4,M \ M,80,67,75,87,34,49,"175cm | 5'8""",0,392,-,32,68kg,30,92,84,67,72,80
210,Parejo,82,CM,,750,3,4,M \ M,59,75,87,80,57,70,"180cm | 5'10""",0,428,-,32,75kg,51,70,86,60,86,81
211,Glik,82,CB,,850,2,2,L \ M,62,24,43,53,85,82,"190cm | 6'2""",0,349,-,33,80kg,86,55,59,79,59,69
212,Alex Sandro,82,LB,,950,3,2,H \ M,85,65,75,81,80,75,"180cm | 5'10""",0,461,-,30,78kg,74,75,81,75,73,85
213,Mustafi,82,CB,,850,2,3,L \ H,69,57,62,55,83,80,"184cm | 6'0""",0,406,-,29,82kg,79,70,64,82,66,75
214,ter Stegen,82,GK,,800,1,4,M \ M,83,81,82,85,38,78,"187cm | 6'1""",0,447,-,29,85kg,43,43,28,82,38,35
215,Manolas,82,CB,,850,3,2,M \ H,81,19,42,60,85,82,"186cm | 6'1""",0,369,-,30,79kg,86,60,65,86,61,79
216,Cuadrado,82,RM,,2.8K,5,3,M \ H,93,77,75,87,54,71,"176cm | 5'9""",1,457,-,33,66kg,79,77,84,60,73,80
217,Gonalons,82,CDM,,750,2,4,M \ H,67,62,72,70,83,83,"187cm | 6'1""",0,437,-,32,76kg,86,65,77,80,78,91
218,Krychowiak,82,CDM,,850,2,3,M \ H,71,57,72,62,82,87,"186cm | 6'1""",0,431,-,31,85kg,88,52,79,75,82,80
219,de Vrij,82,CB,,800,2,4,M \ M,66,41,58,66,85,76,"189cm | 6'2""",0,392,-,29,78kg,75,56,72,78,71,72
220,Cillessen,82,GK,,750,1,3,M \ M,80,84,74,79,54,82,"187cm | 6'1""",0,453,-,32,83kg,25,50,32,71,33,40
221,Konoplyanka,82,LW,,900,4,4,M \ M,92,77,80,84,33,66,"176cm | 5'9""",0,432,-,32,69kg,48,81,85,66,80,76
222,Lucas,82,RW,,850,4,3,M \ M,93,73,75,87,44,62,"172cm | 5'7""",1,434,-,29,72kg,67,85,84,71,74,69
223,Varane,82,CB,,1.2K,2,3,M \ M,79,45,60,63,84,76,"191cm | 6'3""",0,407,-,28,78kg,73,47,76,74,74,69
224,Roberto Firmino,82,CAM,,950,4,3,H \ M,76,76,78,84,40,69,"181cm | 5'11""",0,423,-,30,76kg,41,78,83,81,74,84
225,Sterling,82,LM,,2.9K,4,3,H \ M,93,71,73,87,46,61,"170cm | 5'6""",1,431,-,27,69kg,34,91,85,61,70,75
226,Bacca,82,ST,,750,2,2,H \ M,83,83,65,80,24,77,"181cm | 5'11""",0,412,-,35,77kg,72,71,79,75,52,73
227,Victor Valdés,82,GK,,1.2K,1,3,M \ M,82,78,77,83,60,85,"183cm | 6'0""",0,465,-,39,78kg,36,53,27,80,36,34
228,Motta,82,CDM,,750,3,4,M \ M,44,67,78,73,79,82,"187cm | 6'1""",0,423,-,39,83kg,87,50,81,83,86,74
229,Oblak,82,GK,,750,1,3,M \ M,79,84,73,83,50,84,"186cm | 6'1""",0,453,-,28,87kg,44,49,27,76,26,41
230,Xhaka,82,CM,,1.2K,3,4,M \ M,51,67,81,73,72,77,"185cm | 6'0""",0,421,-,29,82kg,89,63,81,33,89,79
231,Hernández,82,ST,,900,3,3,M \ L,86,82,65,77,31,64,"175cm | 5'8""",0,405,-,33,71kg,59,84,77,85,55,75
232,Payet,82,CAM,,1.8K,4,4,H \ M,77,78,84,83,44,69,"175cm | 5'8""",0,435,-,34,77kg,54,77,83,48,86,72
233,Lukaku,82,ST,,1.4K,3,4,M \ M,83,82,67,74,34,84,"190cm | 6'2""",0,424,-,28,94kg,73,48,77,72,58,77
234,Brahimi,82,LW,,750,4,3,M \ M,81,74,78,90,40,59,"175cm | 5'8""",0,422,-,31,66kg,46,88,87,73,73,75
235,Smalling,82,CB,,1.2K,2,3,M \ M,76,33,56,64,85,82,"192cm | 6'3""",0,396,-,32,81kg,82,47,67,76,57,80
236,Fährmann,82,GK,,850,1,2,M \ M,83,81,65,86,41,83,"196cm | 6'5""",0,439,-,33,95kg,33,36,24,71,28,32
237,Carvajal,82,RB,,1.5K,2,3,H \ M,81,44,72,80,82,82,"173cm | 5'8""",0,441,-,29,73kg,83,83,83,76,72,85
238,Diarra,82,CDM,,750,2,3,M \ H,77,53,72,76,81,71,"173cm | 5'8""",0,430,-,36,73kg,87,78,78,79,77,87
239,Perišic,82,RM,,750,4,5,M \ M,84,80,80,80,42,76,"187cm | 6'1""",0,442,-,32,81kg,67,67,80,83,76,77
240,Navas,82,GK,,850,1,3,M \ M,83,78,70,85,61,79,"185cm | 6'0""",0,456,-,35,78kg,32,60,29,83,37,41
241,Insigne,82,LW,,1.2K,4,3,M \ M,89,72,80,88,27,51,"163cm | 5'4""",0,407,-,30,59kg,35,94,88,58,75,83
242,Bender,82,CDM,,750,2,3,H \ H,68,64,78,74,83,82,"184cm | 6'0""",0,449,-,32,80kg,78,66,77,76,84,95
243,Nani,82,RW,,7.7K,5,4,M \ M,84,79,82,86,24,65,"175cm | 5'8""",0,420,-,35,66kg,58,79,86,51,83,77
244,Vela,82,ST,,1.8K,4,2,H \ L,86,79,75,84,25,65,"177cm | 5'9""",0,414,-,32,75kg,57,82,83,69,63,64
245,Vertonghen,82,LB,,3.8K,2,3,H \ M,71,67,70,69,83,81,"189cm | 6'2""",0,441,-,34,86kg,83,55,74,80,74,79
246,Mertens,82,RM,,8.1K,4,4,H \ L,89,78,80,87,37,56,"169cm | 5'6""",0,427,-,34,61kg,64,92,87,59,74,76
247,Cuadrado,82,RM,,10K,5,3,M \ H,93,77,75,87,54,71,"176cm | 5'9""",0,457,-,33,66kg,79,77,84,60,73,80
248,Krychowiak,82,CDM,,750,2,3,M \ H,71,57,72,62,82,87,"186cm | 6'1""",0,431,-,31,85kg,88,52,79,75,82,80
249,Xhaka,82,CM,,1.1K,3,4,M \ M,51,67,81,73,72,77,"185cm | 6'0""",0,421,-,29,82kg,89,63,81,33,89,79
250,Glik,82,CB,,750,2,2,L \ M,62,24,43,53,85,82,"190cm | 6'2""",0,349,-,33,80kg,86,55,59,79,59,69
251,Nani,82,LW,,5.4K,5,4,M \ M,84,79,82,86,24,65,"175cm | 5'8""",0,420,-,35,66kg,58,79,86,51,83,77
252,Victor Valdés,82,GK,,800,1,3,M \ M,82,78,77,83,60,85,"183cm | 6'0""",0,465,-,39,78kg,36,53,27,80,36,34
253,Leandro Castán,82,CB,,800,2,2,M \ H,72,33,47,57,85,80,"184cm | 6'0""",0,374,-,35,80kg,84,59,69,81,64,68
254,Diego López,82,GK,,750,1,3,M \ M,81,77,77,83,34,87,"196cm | 6'5""",0,439,-,40,87kg,36,47,23,68,23,42
255,Benteke,82,ST,,750,3,4,M \ M,77,81,65,75,33,85,"190cm | 6'2""",0,416,-,31,83kg,76,48,81,82,48,77
256,Sirigu,82,GK,,750,1,2,M \ M,84,79,75,84,50,80,"192cm | 6'3""",0,452,-,34,80kg,34,55,25,68,28,34
257,Leandro Castán,82,CB,,750,2,2,M \ H,72,33,47,57,85,80,"184cm | 6'0""",0,374,-,35,80kg,84,59,69,81,64,68
258,Mustafi,82,CB,,1.1K,2,3,L \ H,69,57,62,55,83,80,"184cm | 6'0""",0,406,-,29,82kg,79,70,64,82,66,75
259,Cillessen,82,GK,,750,1,3,M \ M,80,84,74,79,54,82,"187cm | 6'1""",0,453,-,32,83kg,25,50,32,71,33,40
260,Konoplyanka,82,LM,,2.1K,4,4,M \ M,92,77,80,84,33,66,"176cm | 5'9""",0,432,-,32,69kg,48,81,85,66,80,76
261,Stranzl,81,CB,,800,2,3,M \ M,53,41,54,50,86,77,"191cm | 6'3""",0,361,-,41,83kg,83,44,57,55,59,61
262,Cassano,81,CF,,800,3,4,M \ L,53,78,87,85,18,59,"175cm | 5'8""",0,380,-,39,80kg,31,82,90,39,84,55
263,Klose,81,ST,,900,2,4,M \ L,70,77,63,73,28,63,"184cm | 6'0""",0,374,-,43,84kg,46,61,78,90,43,53
264,Quaresma,81,RM,,1.1K,5,4,M \ M,84,77,79,86,18,65,"175cm | 5'8""",0,409,-,38,74kg,62,79,87,63,72,68
265,Drogba,81,ST,,800,3,4,M \ M,63,83,74,75,36,78,"189cm | 6'2""",0,409,-,43,85kg,79,52,80,78,66,66
266,Mikel Arteta,81,CM,,1.2K,3,4,M \ M,43,73,82,78,73,65,"175cm | 5'8""",0,414,-,39,64kg,71,78,84,65,84,67
267,Motta,81,CDM,,750,3,4,M \ M,44,66,77,72,77,82,"187cm | 6'1""",0,418,-,39,83kg,87,50,80,83,85,74
268,Evra,81,LB,,800,3,2,M \ H,78,51,72,76,82,74,"173cm | 5'8""",0,433,-,40,76kg,80,85,75,89,71,75
269,de Jong,81,CDM,,800,2,3,L \ H,71,51,69,71,78,86,"174cm | 5'8""",0,426,-,37,72kg,88,86,77,79,76,84
270,Jagielka,81,CB,,800,2,3,M \ H,67,46,58,55,83,81,"183cm | 6'0""",0,390,-,39,83kg,79,64,62,90,66,78
271,Moyá,81,GK,,700,1,2,M \ M,85,80,81,80,46,82,"189cm | 6'2""",0,454,-,37,82kg,22,49,24,62,35,30
272,Benaglio,81,GK,,700,1,3,M \ M,84,78,64,81,42,80,"194cm | 6'4""",0,429,-,38,89kg,38,47,24,73,31,43
273,Demichelis,81,CB,,800,2,3,L \ M,34,40,53,49,83,76,"184cm | 6'0""",0,335,-,41,78kg,87,55,59,72,63,49
274,Alex,81,CB,,700,2,3,M \ M,53,58,50,53,83,81,"188cm | 6'2""",0,378,-,39,92kg,80,43,58,84,62,64
275,Kaká,81,CAM,,850,4,4,H \ M,68,78,81,80,30,60,"186cm | 6'1""",0,397,-,39,83kg,45,64,84,55,73,55
276,Helton,81,GK,,900,1,3,M \ M,83,78,74,85,64,77,"189cm | 6'2""",0,461,-,43,80kg,40,60,36,81,39,42
277,Enyeama,81,GK,,700,1,3,M \ M,78,80,77,90,50,78,"182cm | 5'11""",0,453,-,39,87kg,59,59,23,80,28,35
278,Srna,81,RB,,750,3,3,H \ H,77,75,85,75,78,77,"178cm | 5'10""",0,467,-,39,72kg,85,65,81,67,87,83
279,Negredo,81,ST,,750,3,3,H \ H,70,81,68,75,39,83,"186cm | 6'1""",1,416,-,36,86kg,80,55,81,76,66,72
280,Jesús Navas,81,RM,,850,4,3,M \ M,89,70,76,83,28,50,"170cm | 5'6""",0,396,-,36,60kg,50,87,82,62,74,79
281,Juanfran,81,RB,,900,3,3,H \ M,84,59,73,77,77,78,"180cm | 5'10""",0,448,-,36,72kg,78,62,79,68,66,90
282,Akinfeev,81,GK,,750,1,3,M \ M,83,75,79,85,51,78,"186cm | 6'1""",0,451,-,35,82kg,24,45,22,62,23,35
283,Gignac,81,ST,,700,3,3,M \ M,70,83,71,74,36,78,"186cm | 6'1""",0,412,-,36,84kg,80,51,77,70,62,67
284,Dempsey,81,ST,,750,4,4,M \ M,73,80,74,82,42,75,"185cm | 6'0""",0,426,-,38,84kg,70,70,83,84,67,79
285,Raúl Albiol,81,CB,,850,2,3,M \ M,61,41,57,59,84,76,"190cm | 6'2""",0,378,-,36,82kg,79,56,66,77,65,62
286,Costil,81,GK,,700,1,3,M \ M,82,80,78,85,49,82,"188cm | 6'2""",0,456,-,34,86kg,22,45,12,49,33,28
287,Ménez,81,CF,,900,4,4,M \ L,86,77,71,85,32,60,"182cm | 5'11""",0,411,-,34,73kg,48,76,87,69,60,68
288,Walcott,81,RM,,1.4K,3,3,H \ L,96,77,74,81,33,63,"176cm | 5'9""",0,424,-,32,68kg,61,80,80,59,65,75
289,Škrtel,81,CB,,900,2,2,M \ H,62,38,48,53,82,82,"191cm | 6'3""",0,365,-,37,81kg,84,52,59,75,62,75
290,Sahin,81,CM,,700,3,4,M \ M,54,68,84,81,69,61,"180cm | 5'10""",0,417,-,33,73kg,56,74,85,59,86,63
291,José Fonte,81,CB,,850,2,3,M \ H,56,35,52,62,84,79,"187cm | 6'1""",0,368,-,38,81kg,84,56,64,73,54,69
292,Piszczek,81,RB,,1.5K,2,3,H \ H,79,66,72,74,82,80,"184cm | 6'0""",0,453,-,36,79kg,83,67,76,75,68,79
293,Valbuena,81,CAM,,850,4,3,H \ M,86,73,80,83,31,49,"167cm | 5'5""",0,402,-,37,58kg,52,93,83,42,75,76
294,Payet,81,CAM,,1.8K,4,4,H \ M,77,76,82,81,44,68,"175cm | 5'8""",0,428,-,34,77kg,54,76,81,48,84,71
295,Witsel,81,CM,,800,4,3,M \ M,71,74,77,82,74,80,"186cm | 6'1""",0,458,-,32,73kg,78,60,85,72,78,85
296,Bender,81,CM,,750,2,3,H \ H,68,64,76,73,82,81,"184cm | 6'0""",0,444,-,32,80kg,78,66,76,76,82,94
297,Trémoulinas,81,LB,,800,2,3,H \ M,85,64,79,78,77,74,"172cm | 5'7""",0,457,-,35,65kg,75,79,80,74,77,90
298,Kiko Casilla,81,GK,,800,1,2,M \ M,83,82,80,81,32,82,"191cm | 6'3""",0,440,-,35,84kg,46,58,20,70,24,43
299,Rui Patrício,81,GK,,700,1,2,M \ M,84,80,83,80,50,79,"190cm | 6'2""",0,456,-,33,85kg,39,54,23,79,30,45
300,Sergio Asenjo,81,GK,,700,1,3,M \ M,84,81,80,83,59,81,"189cm | 6'2""",0,468,-,32,84kg,20,58,24,71,39,43
301,Rémy,81,ST,,1.1K,4,3,M \ M,90,80,68,74,34,71,"185cm | 6'0""",0,417,-,34,80kg,57,65,76,90,60,75
302,Kjær,81,CB,,750,2,3,L \ H,66,42,63,53,84,80,"189cm | 6'2""",0,388,-,32,90kg,82,58,67,62,70,78
303,Fährmann,81,GK,,850,1,2,M \ M,82,79,65,85,38,81,"196cm | 6'5""",0,430,-,33,95kg,33,36,24,71,28,32
304,Coleman,81,RB,,850,3,3,H \ H,80,68,72,78,81,78,"177cm | 5'9""",0,457,-,33,77kg,78,74,77,72,70,90
305,Džeko,81,ST,,800,3,4,M \ M,66,84,67,72,31,72,"193cm | 6'3""",0,392,-,35,85kg,51,42,78,66,59,72
306,Jovetic,81,ST,,800,4,4,H \ M,77,81,78,83,36,69,"183cm | 6'0""",0,424,-,32,79kg,50,62,82,70,73,75
307,Cáceres,81,CB,,850,2,3,M \ H,83,51,63,66,86,75,"182cm | 5'11""",0,424,-,34,77kg,80,77,65,93,65,75
308,Chedjou,81,CB,,700,2,3,M \ M,74,60,64,67,82,84,"184cm | 6'0""",0,431,-,36,86kg,80,58,67,90,69,74
309,Sakho,81,CB,,1.2K,2,2,M \ H,66,33,60,56,81,84,"187cm | 6'1""",0,380,-,31,83kg,85,55,61,82,63,72
310,Parolo,81,CM,,700,2,3,M \ M,74,79,77,76,77,82,"186cm | 6'1""",0,465,-,36,82kg,89,71,79,77,82,84
311,Alderweireld,81,CB,,800,2,4,M \ M,63,59,67,63,83,79,"186cm | 6'1""",0,414,-,32,75kg,79,49,68,78,78,74
312,Darmian,81,RB,,850,2,4,H \ H,79,51,69,73,82,78,"182cm | 5'11""",0,432,-,32,70kg,84,77,75,70,68,91
313,Giovinco,81,CF,,950,4,4,H \ M,90,77,79,85,26,60,"164cm | 5'4""",0,417,-,34,59kg,73,93,85,53,70,75
314,Feghouli,81,RW,,1.1K,4,3,H \ M,89,73,76,85,32,63,"177cm | 5'9""",0,418,-,31,75kg,46,80,84,72,71,85
315,José Callejón,81,CAM,,850,3,2,H \ M,90,80,73,83,21,62,"178cm | 5'10""",0,409,-,34,73kg,53,81,84,73,55,83
316,Toprak,81,CB,,750,2,4,M \ M,75,39,62,66,84,74,"187cm | 6'1""",0,400,-,32,83kg,73,60,71,81,68,65
317,Musacchio,81,CB,,700,2,3,M \ M,68,51,65,57,84,79,"182cm | 5'11""",0,404,-,31,80kg,80,59,70,84,69,76
318,Nkoulou,81,CB,,750,2,3,M \ M,76,44,67,70,82,75,"180cm | 5'10""",0,414,-,31,77kg,79,78,76,86,76,70
319,Iborra,81,CDM,,700,2,4,M \ M,53,68,74,69,81,83,"195cm | 6'4""",0,428,-,33,88kg,84,50,80,68,82,78
320,Bony,81,ST,,750,3,4,M \ L,72,83,59,74,39,85,"182cm | 5'11""",0,412,-,33,91kg,70,72,76,86,45,78
321,Clyne,81,RB,,1.2K,3,3,H \ M,86,61,71,78,79,76,"175cm | 5'8""",0,451,-,30,67kg,76,76,76,73,67,87
322,Douglas Costa,81,RM,,3.8K,5,3,M \ L,90,75,78,86,50,63,"172cm | 5'7""",0,442,-,31,65kg,55,87,86,61,74,76
323,Subašic,81,GK,,700,1,2,M \ M,82,78,79,83,51,81,"191cm | 6'3""",0,454,-,37,84kg,31,37,19,75,26,32
324,Mkhitaryan,81,RM,,1.2K,4,5,H \ H,86,72,76,86,55,71,"177cm | 5'9""",2,446,-,32,75kg,68,81,86,73,75,82
325,Pereyra,81,CAM,,900,4,4,H \ H,85,71,81,85,74,75,"184cm | 6'0""",1,471,-,30,78kg,80,75,85,69,79,91
326,Víctor Ruíz,81,CB,,750,2,2,M \ M,67,42,65,62,82,79,"184cm | 6'0""",0,397,-,32,80kg,79,58,73,78,70,67
327,Medel,81,CDM,,700,2,4,L \ H,76,51,69,70,79,89,"171cm | 5'7""",0,434,-,34,76kg,91,92,74,90,76,92
328,Perin,81,GK,,700,1,3,M \ M,80,78,71,90,57,78,"188cm | 6'2""",0,454,-,29,74kg,25,30,25,75,31,30
329,Herrmann,81,RM,,750,3,3,M \ M,91,75,75,83,31,62,"179cm | 5'10""",0,417,-,30,70kg,58,82,79,69,64,74
330,Insigne,81,CAM,,1.2K,4,3,M \ M,89,70,78,87,27,47,"163cm | 5'4""",0,398,-,30,59kg,33,93,87,54,74,77
331,Danilo,81,RB,,900,3,4,H \ M,81,76,77,78,80,80,"184cm | 6'0""",0,472,-,30,78kg,74,66,80,75,75,84
332,Lopes,81,GK,,800,1,2,M \ M,85,76,72,87,60,77,"184cm | 6'0""",0,457,-,31,81kg,35,62,29,85,31,33
333,Xhaka,81,CM,,1.2K,3,4,M \ M,51,66,80,71,70,77,"185cm | 6'0""",0,415,-,29,82kg,89,62,79,33,88,79
334,Vitolo,81,LM,,800,3,4,M \ H,80,73,80,82,27,72,"184cm | 6'0""",0,414,-,32,79kg,62,64,85,59,81,74
335,Allan,81,CDM,,700,3,3,M \ H,76,58,73,78,79,81,"175cm | 5'8""",0,445,-,30,74kg,86,82,78,69,76,94
336,Oblak,81,GK,,750,1,3,M \ M,77,84,72,82,43,83,"186cm | 6'1""",0,441,-,28,87kg,44,49,27,76,26,41
337,Morata,81,ST,,1.4K,3,4,M \ L,84,81,66,82,23,73,"187cm | 6'1""",0,409,-,29,80kg,56,65,85,75,51,75
338,Rojo,81,CB,,800,2,2,M \ M,72,60,66,66,81,82,"186cm | 6'1""",0,427,-,31,82kg,86,62,66,86,74,78
339,Depay,81,LW,,1.8K,4,2,H \ M,90,78,73,85,29,75,"176cm | 5'9""",0,430,-,27,78kg,62,86,83,80,68,82
340,Iñigo Martínez,81,CB,,750,2,2,M \ M,74,54,55,60,83,80,"181cm | 5'11""",-1,406,-,30,77kg,86,64,67,86,75,77
341,Savic,81,CB,,700,2,3,M \ H,67,35,52,56,84,76,"186cm | 6'1""",0,370,-,30,73kg,85,54,68,84,69,67
342,Carvajal,81,RB,,1.5K,2,3,H \ M,81,40,71,79,81,82,"173cm | 5'8""",1,434,-,29,73kg,83,82,82,76,71,85
343,William Carvalho,81,CDM,,800,3,3,M \ H,59,58,72,74,83,85,"187cm | 6'1""",0,431,-,29,87kg,82,46,79,70,78,86
344,Marquinhos,81,CB,,1.2K,2,3,M \ M,73,38,67,69,84,76,"183cm | 6'0""",0,407,-,27,75kg,80,68,76,84,73,74
345,Dante,81,CB,,850,3,3,M \ M,56,53,67,64,83,75,"188cm | 6'2""",0,398,-,38,87kg,74,64,72,67,75,63
346,Raúl García,81,CAM,,850,3,3,M \ H,67,76,82,78,66,80,"184cm | 6'0""",0,449,-,35,81kg,83,63,85,73,84,79
347,Hernanes,81,CAM,,700,4,5,M \ M,70,77,83,83,46,68,"180cm | 5'10""",0,427,-,36,76kg,65,78,86,73,80,65
348,Perišic,81,LM,,1.7K,4,5,M \ M,80,80,79,79,42,74,"187cm | 6'1""",0,434,-,32,81kg,67,67,80,83,76,77
349,Abdennour,81,CB,,850,2,3,H \ H,67,58,63,64,82,84,"187cm | 6'1""",0,418,-,32,84kg,86,68,72,72,67,71
350,Williams,81,CB,,900,2,4,M \ H,70,43,56,62,82,82,"181cm | 5'11""",0,395,-,37,91kg,83,59,69,86,75,73
351,José Reina,81,GK,,700,1,3,M \ M,81,79,83,84,55,84,"188cm | 6'2""",0,466,-,39,92kg,32,60,23,73,22,34
352,Guardado,81,CM,,800,3,2,H \ H,83,68,79,84,67,67,"169cm | 5'6""",0,448,-,35,67kg,63,88,86,74,75,88
353,Matip,81,CB,,1.2K,2,2,M \ M,73,46,69,66,84,78,"195cm | 6'4""",0,416,-,30,90kg,71,50,71,66,78,76
354,Dybala,81,ST,,3.6K,4,2,M \ L,87,83,75,89,25,59,"177cm | 5'9""",0,418,-,28,69kg,50,86,91,68,61,74
355,Kane,81,ST,,1.1K,3,3,H \ H,73,82,71,78,42,80,"188cm | 6'2""",0,426,-,28,65kg,74,61,80,67,63,85
356,Banega,81,CAM,,1.2K,4,4,M \ M,67,72,84,83,65,70,"174cm | 5'8""",0,441,-,33,71kg,78,87,85,59,82,68
357,Ben Arfa,81,CAM,,2.7K,5,3,M \ L,80,81,79,87,40,74,"178cm | 5'10""",0,441,-,34,74kg,66,82,87,80,75,72
358,Berardi,81,RW,,750,3,3,H \ M,87,80,77,84,30,71,"183cm | 6'0""",0,429,-,27,72kg,75,73,84,65,80,82
359,Draxler,81,LM,,800,4,5,M \ M,77,79,80,85,34,64,"187cm | 6'1""",0,419,-,28,75kg,48,75,84,67,74,69
360,de Jong,81,CDM,,800,2,3,L \ H,71,51,69,71,78,86,"174cm | 5'8""",0,426,-,37,72kg,88,86,77,79,76,84
361,Cáceres,81,LB,,4.3K,2,3,M \ H,83,51,63,66,86,75,"182cm | 5'11""",0,424,-,34,77kg,80,77,65,93,65,75
362,Alderweireld,81,RB,,3.7K,2,4,M \ M,63,59,67,63,83,79,"186cm | 6'1""",0,414,-,32,75kg,79,49,68,78,78,74
363,Medel,81,CB,,1.3K,2,4,L \ H,76,51,69,70,79,89,"171cm | 5'7""",0,434,-,34,76kg,91,92,74,90,76,92
364,Feghouli,81,RW,,950,4,3,H \ M,89,73,76,85,32,63,"177cm | 5'9""",0,418,-,31,75kg,46,80,84,72,71,85
365,Nkoulou,81,CB,,800,2,3,M \ M,76,44,67,70,82,75,"180cm | 5'10""",0,414,-,31,77kg,79,78,76,86,76,70
366,Matip,81,CB,,1.2K,2,2,M \ M,73,46,69,66,84,78,"195cm | 6'4""",0,416,-,30,90kg,71,50,71,66,78,76
367,Morata,81,ST,,1.7K,3,4,M \ L,84,81,66,82,23,73,"187cm | 6'1""",0,409,-,29,80kg,56,65,85,75,51,75
368,Ben Arfa,81,CAM,,2.8K,5,3,M \ L,80,81,79,87,40,74,"178cm | 5'10""",0,441,-,34,74kg,66,82,87,80,75,72
369,Banega,81,CAM,,950,4,4,M \ M,67,72,84,83,65,70,"174cm | 5'8""",0,441,-,33,71kg,78,87,85,59,82,68
370,Negredo,81,ST,,700,3,3,H \ H,70,81,68,75,39,83,"186cm | 6'1""",0,416,-,36,86kg,80,55,81,76,66,72
371,Škrtel,81,CB,,850,2,2,M \ H,62,38,48,53,82,82,"191cm | 6'3""",0,365,-,37,81kg,84,52,59,75,62,75
372,Ménez,81,ST,,850,4,4,M \ L,86,77,71,85,32,60,"182cm | 5'11""",0,411,-,34,73kg,48,76,87,69,60,68
373,Demichelis,81,CB,,800,2,3,L \ M,34,40,53,49,83,76,"184cm | 6'0""",0,335,-,41,78kg,87,55,59,72,63,49
374,Williams,81,CB,,800,2,4,M \ H,70,43,56,62,82,82,"181cm | 5'11""",0,395,-,37,91kg,83,59,69,86,75,73
375,Rémy,81,ST,,1K,4,3,M \ M,90,80,68,74,34,71,"185cm | 6'0""",0,417,-,34,80kg,57,65,76,90,60,75
